type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay,arrival.baggage,arrival.gate
arrival,landed,bcn,lebl,1,d14,13.0,2021-12-09t11:30:00.000,2021-12-09t11:45:00.000,2021-12-09t11:42:00.000,2021-12-09t11:42:00.000,2021-12-09t11:42:00.000,tlv,llbg,3,2021-12-09t16:40:00.000,2021-12-09t16:26:00.000,2021-12-09t16:29:00.000,2021-12-09t16:29:00.000,2021-12-09t16:29:00.000,american airlines,aa,aal,8390,aa8390,aal8390,el al,ly,ely,394,ly394,ely394,,,
arrival,landed,bcn,lebl,1,d14,13.0,2021-12-09t11:30:00.000,2021-12-09t11:45:00.000,2021-12-09t11:42:00.000,2021-12-09t11:42:00.000,2021-12-09t11:42:00.000,tlv,llbg,3,2021-12-09t16:40:00.000,2021-12-09t16:26:00.000,2021-12-09t16:29:00.000,2021-12-09t16:29:00.000,2021-12-09t16:29:00.000,iberia,ib,ibe,2393,ib2393,ibe2393,el al,ly,ely,394,ly394,ely394,,,
arrival,landed,bcn,lebl,1,d14,13.0,2021-12-09t11:30:00.000,2021-12-09t11:45:00.000,2021-12-09t11:42:00.000,2021-12-09t11:42:00.000,2021-12-09t11:42:00.000,tlv,llbg,3,2021-12-09t16:40:00.000,2021-12-09t16:26:00.000,2021-12-09t16:29:00.000,2021-12-09t16:29:00.000,2021-12-09t16:29:00.000,el al,ly,ely,394,ly394,ely394,,,,,,,,,
arrival,landed,ams,eham,3,g2,14.0,2021-12-09t11:35:00.000,2021-12-09t11:35:00.000,2021-12-09t11:48:00.000,2021-12-09t11:48:00.000,2021-12-09t11:48:00.000,tlv,llbg,3,2021-12-09t17:00:00.000,2021-12-09t17:04:00.000,2021-12-09t17:04:00.000,2021-12-09t17:04:00.000,2021-12-09t17:04:00.000,american airlines,aa,aal,8379,aa8379,aal8379,el al,ly,ely,338,ly338,ely338,5.0,,
arrival,landed,ams,eham,3,g2,14.0,2021-12-09t11:35:00.000,2021-12-09t11:35:00.000,2021-12-09t11:48:00.000,2021-12-09t11:48:00.000,2021-12-09t11:48:00.000,tlv,llbg,3,2021-12-09t17:00:00.000,2021-12-09t17:04:00.000,2021-12-09t17:04:00.000,2021-12-09t17:04:00.000,2021-12-09t17:04:00.000,el al,ly,ely,338,ly338,ely338,,,,,,,5.0,,
arrival,landed,prg,lkpr,1,a5,52.0,2021-12-09t12:25:00.000,2021-12-09t12:25:00.000,2021-12-09t13:16:00.000,2021-12-09t13:16:00.000,2021-12-09t13:16:00.000,tlv,llbg,3,2021-12-09t17:00:00.000,2021-12-09t17:45:00.000,2021-12-09t17:47:00.000,2021-12-09t17:47:00.000,2021-12-09t17:47:00.000,israir airlines,6h,isr,768,6h768,isr768,,,,,,,47.0,244,
arrival,landed,jfk,kjfk,4,,54.0,2021-12-08t23:50:00.000,2021-12-09t00:37:00.000,2021-12-09t00:44:00.000,2021-12-09t00:44:00.000,2021-12-09t00:44:00.000,tlv,llbg,3,2021-12-09t17:10:00.000,2021-12-09t17:08:00.000,2021-12-09t17:11:00.000,2021-12-09t17:11:00.000,2021-12-09t17:11:00.000,aeromexico,am,amx,7856,am7856,amx7856,el al,ly,ely,8,ly8,ely8,2.0,,
arrival,landed,jfk,kjfk,4,,54.0,2021-12-08t23:50:00.000,2021-12-09t00:37:00.000,2021-12-09t00:44:00.000,2021-12-09t00:44:00.000,2021-12-09t00:44:00.000,tlv,llbg,3,2021-12-09t17:10:00.000,2021-12-09t17:08:00.000,2021-12-09t17:11:00.000,2021-12-09t17:11:00.000,2021-12-09t17:11:00.000,aerolineas argentinas,ar,arg,7856,ar7856,arg7856,el al,ly,ely,8,ly8,ely8,2.0,,
arrival,landed,jfk,kjfk,4,,54.0,2021-12-08t23:50:00.000,2021-12-09t00:37:00.000,2021-12-09t00:44:00.000,2021-12-09t00:44:00.000,2021-12-09t00:44:00.000,tlv,llbg,3,2021-12-09t17:10:00.000,2021-12-09t17:08:00.000,2021-12-09t17:11:00.000,2021-12-09t17:11:00.000,2021-12-09t17:11:00.000,el al,ly,ely,8,ly8,ely8,,,,,,,2.0,,
arrival,landed,jfk,kjfk,8,47,23.0,2021-12-08t23:55:00.000,2021-12-09t00:16:00.000,2021-12-09t00:17:00.000,2021-12-09t00:17:00.000,2021-12-09t00:17:00.000,tlv,llbg,3,2021-12-09t17:15:00.000,2021-12-09t16:45:00.000,2021-12-09t16:46:00.000,2021-12-09t16:46:00.000,2021-12-09t16:46:00.000,jetblue airways,b6,jbu,4498,b64498,jbu4498,american airlines,aa,aal,146,aa146,aal146,,,
arrival,landed,jfk,kjfk,8,47,23.0,2021-12-08t23:55:00.000,2021-12-09t00:16:00.000,2021-12-09t00:17:00.000,2021-12-09t00:17:00.000,2021-12-09t00:17:00.000,tlv,llbg,3,2021-12-09t17:15:00.000,2021-12-09t16:45:00.000,2021-12-09t16:46:00.000,2021-12-09t16:46:00.000,2021-12-09t16:46:00.000,american airlines,aa,aal,146,aa146,aal146,,,,,,,,,
arrival,landed,lgw,egkk,n,103,25.0,2021-12-09t10:10:00.000,2021-12-09t10:24:00.000,2021-12-09t10:35:00.000,2021-12-09t10:35:00.000,2021-12-09t10:35:00.000,tlv,llbg,3,2021-12-09t17:15:00.000,2021-12-09t17:06:00.000,2021-12-09t17:11:00.000,2021-12-09t17:11:00.000,2021-12-09t17:11:00.000,easyjet,u2,ezy,8817,u28817,ezy8817,,,,,,,,,
arrival,landed,jfk,kjfk,4,b41,16.0,2021-12-08t23:45:00.000,2021-12-09t00:02:00.000,2021-12-09t00:01:00.000,2021-12-09t00:01:00.000,2021-12-09t00:01:00.000,tlv,llbg,3,2021-12-09t17:20:00.000,2021-12-09t16:37:00.000,2021-12-09t16:42:00.000,2021-12-09t16:42:00.000,2021-12-09t16:42:00.000,delta air lines,dl,dal,234,dl234,dal234,,,,,,,,,c09
arrival,landed,ber,eddb,1,,48.0,2021-12-09t12:35:00.000,2021-12-09t12:35:00.000,2021-12-09t13:23:00.000,2021-12-09t13:23:00.000,2021-12-09t13:23:00.000,tlv,llbg,3,2021-12-09t17:45:00.000,2021-12-09t18:12:00.000,2021-12-09t18:14:00.000,2021-12-09t18:14:00.000,2021-12-09t18:14:00.000,easyjet,u2,ezy,5205,u25205,ezy5205,,,,,,,30.0,,
arrival,scheduled,vie,loww,3,g12,110.0,2021-12-09t13:20:00.000,2021-12-09t14:10:00.000,2021-12-09t15:10:00.000,2021-12-09t15:10:00.000,2021-12-09t15:10:00.000,tlv,llbg,3,2021-12-09t17:45:00.000,2021-12-09t19:12:00.000,,,,austrian,os,aua,861,os861,aua861,,,,,,,88.0,,
arrival,landed,cai,heca,3,,19.0,2021-12-09t16:25:00.000,2021-12-09t16:25:00.000,2021-12-09t16:44:00.000,2021-12-09t16:44:00.000,2021-12-09t16:44:00.000,tlv,llbg,3,2021-12-09t17:50:00.000,2021-12-09t17:39:00.000,2021-12-09t17:42:00.000,2021-12-09t17:42:00.000,2021-12-09t17:42:00.000,egyptair,ms,msr,593,ms593,msr593,,,,,,,,,
arrival,landed,dxb,omdb,1,,38.0,2021-12-09t16:00:00.000,,2021-12-09t16:38:00.000,2021-12-09t16:38:00.000,2021-12-09t16:38:00.000,tlv,llbg,3,2021-12-09t17:50:00.000,2021-12-09t17:52:00.000,2021-12-09t17:53:00.000,2021-12-09t17:53:00.000,2021-12-09t17:53:00.000,israir airlines,6h,isr,666,6h666,isr666,,,,,,,3.0,,
arrival,scheduled,isl,ltba,,,,2021-12-09t17:00:00.000,,,,,tlv,llbg,,2021-12-09t18:00:00.000,,,,,turkish airlines,tk,thy,6342,tk6342,thy6342,,,,,,,,,
arrival,landed,crl,ebci,,,16.0,2021-12-09t12:35:00.000,2021-12-09t12:35:00.000,2021-12-09t12:51:00.000,2021-12-09t12:51:00.000,2021-12-09t12:51:00.000,tlv,llbg,1,2021-12-09t18:05:00.000,2021-12-09t18:07:00.000,2021-12-09t18:05:00.000,2021-12-09t18:05:00.000,2021-12-09t18:05:00.000,ryanair,fr,ryr,6746,fr6746,ryr6746,,,,,,,1.0,,
arrival,landed,cdg,lfpg,2b,,25.0,2021-12-09t12:40:00.000,2021-12-09t12:50:00.000,2021-12-09t13:04:00.000,2021-12-09t13:04:00.000,2021-12-09t13:04:00.000,tlv,llbg,3,2021-12-09t18:15:00.000,2021-12-09t18:16:00.000,2021-12-09t18:17:00.000,2021-12-09t18:17:00.000,2021-12-09t18:17:00.000,easyjet,u2,ezy,3737,u23737,ezy3737,,,,,,,3.0,,
arrival,landed,ams,eham,1,d48,38.0,2021-12-09t12:45:00.000,2021-12-09t12:45:00.000,2021-12-09t13:22:00.000,2021-12-09t13:22:00.000,2021-12-09t13:22:00.000,tlv,llbg,3,2021-12-09t18:20:00.000,2021-12-09t18:38:00.000,2021-12-09t18:37:00.000,2021-12-09t18:37:00.000,2021-12-09t18:37:00.000,transavia,hv,tra,5803,hv5803,tra5803,,,,,,,18.0,,
arrival,landed,ltn,eggw,,,9.0,2021-12-09t11:40:00.000,2021-12-09t11:40:00.000,2021-12-09t11:49:00.000,2021-12-09t11:49:00.000,2021-12-09t11:49:00.000,tlv,llbg,3,2021-12-09t18:40:00.000,2021-12-09t18:28:00.000,2021-12-09t18:24:00.000,2021-12-09t18:24:00.000,2021-12-09t18:24:00.000,easyjet,u2,ezy,2085,u22085,ezy2085,,,,,,,,,
arrival,landed,ath,lgav,m,a7,13.0,2021-12-09t16:40:00.000,2021-12-09t16:40:00.000,2021-12-09t16:53:00.000,2021-12-09t16:53:00.000,2021-12-09t16:53:00.000,tlv,llbg,3,2021-12-09t18:40:00.000,2021-12-09t18:26:00.000,2021-12-09t18:27:00.000,2021-12-09t18:27:00.000,2021-12-09t18:27:00.000,israir airlines,6h,isr,562,6h562,isr562,,,,,,,,,
arrival,landed,dxb,omdb,1,,18.0,2021-12-09t17:00:00.000,2021-12-09t17:19:00.000,2021-12-09t17:17:00.000,2021-12-09t17:17:00.000,2021-12-09t17:17:00.000,tlv,llbg,3,2021-12-09t18:45:00.000,2021-12-09t18:31:00.000,2021-12-09t18:34:00.000,2021-12-09t18:34:00.000,2021-12-09t18:34:00.000,el al,ly,ely,5060,ly5060,ely5060,,,,,,,,,
arrival,unknown,bus,ugsb,,,,2021-12-09t18:30:00.000,,,,,tlv,llbg,3,2021-12-09t19:05:00.000,,,,,el al,ly,ely,5104,ly5104,ely5104,,,,,,,,,
arrival,landed,ath,lgav,m,a1,16.0,2021-12-09t17:20:00.000,2021-12-09t17:20:00.000,2021-12-09t17:35:00.000,2021-12-09t17:35:00.000,2021-12-09t17:35:00.000,tlv,llbg,3,2021-12-09t19:20:00.000,2021-12-09t19:04:00.000,2021-12-09t19:07:00.000,2021-12-09t19:07:00.000,2021-12-09t19:07:00.000,bulgaria air,fb,lzb,1519,fb1519,lzb1519,aegean airlines,a3,aee,924,a3924,aee924,,,
arrival,landed,ath,lgav,m,a1,16.0,2021-12-09t17:20:00.000,2021-12-09t17:20:00.000,2021-12-09t17:35:00.000,2021-12-09t17:35:00.000,2021-12-09t17:35:00.000,tlv,llbg,3,2021-12-09t19:20:00.000,2021-12-09t19:04:00.000,2021-12-09t19:07:00.000,2021-12-09t19:07:00.000,2021-12-09t19:07:00.000,aegean airlines,a3,aee,924,a3924,aee924,,,,,,,,,
arrival,landed,ist,ltfm,,d13,33.0,2021-12-09t18:25:00.000,2021-12-09t18:25:00.000,2021-12-09t18:58:00.000,2021-12-09t18:58:00.000,2021-12-09t18:58:00.000,tlv,llbg,3,2021-12-09t19:25:00.000,2021-12-09t19:30:00.000,2021-12-09t19:31:00.000,2021-12-09t19:31:00.000,2021-12-09t19:31:00.000,air serbia,ju,asl,8254,ju8254,asl8254,turkish airlines,tk,thy,788,tk788,thy788,6.0,,
arrival,landed,ist,ltfm,,d13,33.0,2021-12-09t18:25:00.000,2021-12-09t18:25:00.000,2021-12-09t18:58:00.000,2021-12-09t18:58:00.000,2021-12-09t18:58:00.000,tlv,llbg,3,2021-12-09t19:25:00.000,2021-12-09t19:30:00.000,2021-12-09t19:31:00.000,2021-12-09t19:31:00.000,2021-12-09t19:31:00.000,turkish airlines,tk,thy,788,tk788,thy788,,,,,,,6.0,,
arrival,landed,sfo,ksfo,i,g5,10.0,2021-12-08t19:45:00.000,2021-12-08t19:55:00.000,2021-12-08t19:54:00.000,2021-12-08t19:54:00.000,2021-12-08t19:54:00.000,tlv,llbg,3,2021-12-09t19:35:00.000,2021-12-09t18:55:00.000,2021-12-09t18:56:00.000,2021-12-09t18:56:00.000,2021-12-09t18:56:00.000,united airlines,ua,ual,954,ua954,ual954,,,,,,,,,b8
arrival,landed,man,egcc,1,26,40.0,2021-12-09t12:25:00.000,2021-12-09t12:25:00.000,2021-12-09t13:05:00.000,2021-12-09t13:05:00.000,2021-12-09t13:05:00.000,tlv,llbg,3,2021-12-09t19:40:00.000,2021-12-09t19:52:00.000,2021-12-09t19:53:00.000,2021-12-09t19:53:00.000,2021-12-09t19:53:00.000,easyjet,u2,ezy,1827,u21827,ezy1827,,,,,,,14.0,,
arrival,scheduled,mxp,limc,1,,78.0,2021-12-09t14:50:00.000,2021-12-09t15:55:00.000,2021-12-09t16:07:00.000,2021-12-09t16:07:00.000,2021-12-09t16:07:00.000,tlv,llbg,3,2021-12-09t19:40:00.000,2021-12-09t20:37:00.000,,,,easyjet,u2,ezy,2565,u22565,ezy2565,,,,,,,57.0,,
arrival,landed,dxb,omdb,1,,21.0,2021-12-09t17:55:00.000,,2021-12-09t18:15:00.000,2021-12-09t18:15:00.000,2021-12-09t18:15:00.000,tlv,llbg,3,2021-12-09t19:45:00.000,2021-12-09t19:35:00.000,2021-12-09t19:37:00.000,2021-12-09t19:37:00.000,2021-12-09t19:37:00.000,israir airlines,6h,isr,664,6h664,isr664,,,,,,,,,
arrival,scheduled,bud,lhbp,2b,,,2021-12-09t15:35:00.000,,,,,tlv,llbg,,2021-12-09t19:45:00.000,,,,,blue bird airways,bz,bbg,441,bz441,bbg441,,,,,,,,,
arrival,landed,nap,lirn,,b12,21.0,2021-12-09t15:35:00.000,2021-12-09t15:35:00.000,2021-12-09t15:55:00.000,2021-12-09t15:55:00.000,2021-12-09t15:55:00.000,tlv,llbg,1,2021-12-09t19:50:00.000,2021-12-09t19:33:00.000,2021-12-09t19:34:00.000,2021-12-09t19:34:00.000,2021-12-09t19:34:00.000,ryanair,fr,ryr,8695,fr8695,ryr8695,,,,,,,,,
arrival,scheduled,cai,heca,,,117.0,2021-12-09t18:30:00.000,2021-12-09t20:27:00.000,,,,tlv,llbg,,2021-12-09t19:55:00.000,,,,,el al,ly,ely,444,ly444,ely444,,,,,,,,,
arrival,landed,cdg,lfpg,2a,a43,15.0,2021-12-09t14:45:00.000,2021-12-09t15:02:00.000,2021-12-09t14:59:00.000,2021-12-09t14:59:00.000,2021-12-09t14:59:00.000,tlv,llbg,3,2021-12-09t20:00:00.000,2021-12-09t19:55:00.000,2021-12-09t19:56:00.000,2021-12-09t19:56:00.000,2021-12-09t19:56:00.000,american airlines,aa,aal,8376,aa8376,aal8376,el al,ly,ely,324,ly324,ely324,,,
arrival,landed,cdg,lfpg,2a,a43,15.0,2021-12-09t14:45:00.000,2021-12-09t15:02:00.000,2021-12-09t14:59:00.000,2021-12-09t14:59:00.000,2021-12-09t14:59:00.000,tlv,llbg,3,2021-12-09t20:00:00.000,2021-12-09t19:55:00.000,2021-12-09t19:56:00.000,2021-12-09t19:56:00.000,2021-12-09t19:56:00.000,el al,ly,ely,324,ly324,ely324,,,,,,,,,
arrival,unknown,lca,lclk,,,,2021-12-09t19:00:00.000,,,,,tlv,llbg,,2021-12-09t20:10:00.000,,,,,c.a.l. cargo airlines,5c,icl,906,5c906,icl906,,,,,,,,,
arrival,landed,bud,lhbp,2b,,46.0,2021-12-09t15:55:00.000,2021-12-09t16:05:00.000,2021-12-09t16:41:00.000,2021-12-09t16:41:00.000,2021-12-09t16:41:00.000,tlv,llbg,1,2021-12-09t20:15:00.000,2021-12-09t20:33:00.000,2021-12-09t20:34:00.000,2021-12-09t20:34:00.000,2021-12-09t20:34:00.000,ryanair,fr,ryr,6768,fr6768,ryr6768,,,,,,,19.0,,
arrival,landed,fco,lirf,1,81,28.0,2021-12-09t15:55:00.000,2021-12-09t15:55:00.000,2021-12-09t16:22:00.000,2021-12-09t16:22:00.000,2021-12-09t16:22:00.000,tlv,llbg,1,2021-12-09t20:20:00.000,2021-12-09t20:20:00.000,2021-12-09t20:19:00.000,2021-12-09t20:19:00.000,2021-12-09t20:19:00.000,ryanair,fr,ryr,6938,fr6938,ryr6938,,,,,,,,,
arrival,landed,poz,eppo,,,7.0,2021-12-09t15:55:00.000,2021-12-09t15:55:00.000,2021-12-09t16:02:00.000,2021-12-09t16:02:00.000,2021-12-09t16:02:00.000,tlv,llbg,1,2021-12-09t20:40:00.000,2021-12-09t20:36:00.000,2021-12-09t20:37:00.000,2021-12-09t20:37:00.000,2021-12-09t20:37:00.000,ryanair,fr,ryr,1930,fr1930,ryr1930,,,,,,,,,
arrival,scheduled,ltn,eggw,,,,2021-12-09t13:55:00.000,2021-12-09t13:55:00.000,,,,tlv,llbg,,2021-12-09t20:55:00.000,,,,,wizz air uk,w9,wuk,4451,w94451,wuk4451,,,,,,,,,
arrival,landed,bri,libd,,b1,8.0,2021-12-09t17:05:00.000,2021-12-09t17:05:00.000,2021-12-09t17:13:00.000,2021-12-09t17:13:00.000,2021-12-09t17:13:00.000,tlv,llbg,1,2021-12-09t21:05:00.000,2021-12-09t20:40:00.000,2021-12-09t20:41:00.000,2021-12-09t20:41:00.000,2021-12-09t20:41:00.000,ryanair,fr,ryr,8909,fr8909,ryr8909,,,,,,,,,
arrival,landed,lhr,egll,2,b38,23.0,2021-12-09t14:20:00.000,2021-12-09t14:20:00.000,2021-12-09t14:43:00.000,2021-12-09t14:43:00.000,2021-12-09t14:43:00.000,tlv,llbg,3,2021-12-09t21:05:00.000,2021-12-09t20:56:00.000,2021-12-09t20:57:00.000,2021-12-09t20:57:00.000,2021-12-09t20:57:00.000,american airlines,aa,aal,8372,aa8372,aal8372,el al,ly,ely,316,ly316,ely316,,,
arrival,landed,lhr,egll,2,b38,23.0,2021-12-09t14:20:00.000,2021-12-09t14:20:00.000,2021-12-09t14:43:00.000,2021-12-09t14:43:00.000,2021-12-09t14:43:00.000,tlv,llbg,3,2021-12-09t21:05:00.000,2021-12-09t20:56:00.000,2021-12-09t20:57:00.000,2021-12-09t20:57:00.000,2021-12-09t20:57:00.000,el al,ly,ely,316,ly316,ely316,,,,,,,,,
arrival,landed,tbs,ugtb,,100a,18.0,2021-12-09t20:40:00.000,2021-12-09t20:40:00.000,2021-12-09t20:57:00.000,2021-12-09t20:57:00.000,2021-12-09t20:57:00.000,tlv,llbg,3,2021-12-09t21:15:00.000,2021-12-09t21:20:00.000,2021-12-09t21:17:00.000,2021-12-09t21:17:00.000,2021-12-09t21:17:00.000,aircompany armenia,rm,ngt,1695,rm1695,ngt1695,georgian airways,a9,tgz,695,a9695,tgz695,3.0,,
arrival,landed,tbs,ugtb,,100a,18.0,2021-12-09t20:40:00.000,2021-12-09t20:40:00.000,2021-12-09t20:57:00.000,2021-12-09t20:57:00.000,2021-12-09t20:57:00.000,tlv,llbg,3,2021-12-09t21:15:00.000,2021-12-09t21:20:00.000,2021-12-09t21:17:00.000,2021-12-09t21:17:00.000,2021-12-09t21:17:00.000,georgian airways,a9,tgz,695,a9695,tgz695,,,,,,,3.0,,
arrival,landed,saw,ltfj,,201a,28.0,2021-12-09t20:20:00.000,2021-12-09t20:20:00.000,2021-12-09t20:47:00.000,2021-12-09t20:47:00.000,2021-12-09t20:47:00.000,tlv,llbg,3,2021-12-09t21:25:00.000,2021-12-09t21:19:00.000,2021-12-09t21:20:00.000,2021-12-09t21:20:00.000,2021-12-09t21:20:00.000,pegasus,pc,pgt,785,pc785,pgt785,,,,,,,,,
arrival,landed,pfo,lcph,,,6.0,2021-12-09t20:30:00.000,2021-12-09t20:25:00.000,2021-12-09t20:36:00.000,2021-12-09t20:36:00.000,2021-12-09t20:36:00.000,tlv,llbg,1,2021-12-09t21:35:00.000,2021-12-09t21:16:00.000,2021-12-09t21:15:00.000,2021-12-09t21:15:00.000,2021-12-09t21:15:00.000,ryanair,fr,ryr,4103,fr4103,ryr4103,,,,,,,,,
arrival,landed,lis,lppt,1,,13.0,2021-12-09t14:15:00.000,2021-12-09t14:15:00.000,2021-12-09t14:28:00.000,2021-12-09t14:28:00.000,2021-12-09t14:28:00.000,tlv,llbg,3,2021-12-09t21:40:00.000,2021-12-09t21:23:00.000,2021-12-09t21:25:00.000,2021-12-09t21:25:00.000,2021-12-09t21:25:00.000,el al,ly,ely,9110,ly9110,ely9110,tap air portugal,tp,tap,1603,tp1603,tap1603,,,
arrival,landed,lis,lppt,1,,13.0,2021-12-09t14:15:00.000,2021-12-09t14:15:00.000,2021-12-09t14:28:00.000,2021-12-09t14:28:00.000,2021-12-09t14:28:00.000,tlv,llbg,3,2021-12-09t21:40:00.000,2021-12-09t21:23:00.000,2021-12-09t21:25:00.000,2021-12-09t21:25:00.000,2021-12-09t21:25:00.000,tap air portugal,tp,tap,1603,tp1603,tap1603,,,,,,,,,
arrival,landed,lca,lclk,,,42.0,2021-12-09t20:45:00.000,2021-12-09t21:25:00.000,2021-12-09t21:27:00.000,2021-12-09t21:27:00.000,2021-12-09t21:27:00.000,tlv,llbg,3,2021-12-09t21:45:00.000,2021-12-09t22:05:00.000,2021-12-09t22:03:00.000,2021-12-09t22:03:00.000,2021-12-09t22:03:00.000,el al,ly,ely,2432,ly2432,ely2432,,,,,,,18.0,,
arrival,landed,dxb,omdb,1,,93.0,2021-12-09t19:00:00.000,2021-12-09t20:30:00.000,2021-12-09t20:33:00.000,2021-12-09t20:33:00.000,2021-12-09t20:33:00.000,tlv,llbg,3,2021-12-09t21:45:00.000,2021-12-09t21:29:00.000,2021-12-09t21:35:00.000,2021-12-09t21:35:00.000,2021-12-09t21:35:00.000,el al,ly,ely,974,ly974,ely974,,,,,,,,,
arrival,unknown,evn,udyz,,,,2021-12-09t20:15:00.000,,,,,tlv,llbg,,2021-12-09t21:45:00.000,,,,,aircompany armenia,rm,ngt,795,rm795,ngt795,,,,,,,,,
arrival,landed,lca,lclk,,,,2021-12-09t21:05:00.000,2021-12-09t21:05:00.000,2021-12-09t20:21:00.000,2021-12-09t20:21:00.000,2021-12-09t20:21:00.000,tlv,llbg,,2021-12-09t22:05:00.000,2021-12-09t20:57:00.000,2021-12-09t20:55:00.000,2021-12-09t20:55:00.000,2021-12-09t20:55:00.000,tus airways,u8,cyf,102,u8102,cyf102,,,,,,,,,
arrival,landed,saw,ltfj,,203b,22.0,2021-12-09t21:05:00.000,2021-12-09t21:05:00.000,2021-12-09t21:26:00.000,2021-12-09t21:26:00.000,2021-12-09t21:26:00.000,tlv,llbg,3,2021-12-09t22:10:00.000,2021-12-09t22:07:00.000,2021-12-09t21:59:00.000,2021-12-09t21:59:00.000,2021-12-09t21:59:00.000,turkish airlines,tk,thy,7710,tk7710,thy7710,,,,,,,,,
arrival,unknown,fco,lirf,,,,2021-12-09t17:30:00.000,,,,,tlv,llbg,,2021-12-09t22:20:00.000,,,,,blue bird airways,bz,bbg,131,bz131,bbg131,,,,,,,,,
arrival,scheduled,prg,lkpr,1,a2,,2021-12-09t17:45:00.000,,,,,tlv,llbg,,2021-12-09t22:30:00.000,,,,,blue bird airways,bz,bbg,461,bz461,bbg461,,,,,,,,141,
arrival,landed,dxb,omdb,1,,18.0,2021-12-09t20:53:00.000,2021-12-09t21:10:00.000,2021-12-09t21:10:00.000,2021-12-09t21:10:00.000,2021-12-09t21:10:00.000,tlv,llbg,3,2021-12-09t22:24:00.000,2021-12-09t22:19:00.000,2021-12-09t22:23:00.000,2021-12-09t22:23:00.000,2021-12-09t22:23:00.000,el al,ly,ely,5058,ly5058,ely5058,,,,,,,,,
arrival,landed,ist,ltfm,,a6b,38.0,2021-12-09t21:30:00.000,2021-12-09t21:30:00.000,2021-12-09t22:08:00.000,2021-12-09t22:08:00.000,2021-12-09t22:08:00.000,tlv,llbg,3,2021-12-09t22:35:00.000,2021-12-09t22:46:00.000,2021-12-09t22:47:00.000,2021-12-09t22:47:00.000,2021-12-09t22:47:00.000,air serbia,ju,asl,8258,ju8258,asl8258,turkish airlines,tk,thy,790,tk790,thy790,12.0,,
arrival,landed,ist,ltfm,,a6b,38.0,2021-12-09t21:30:00.000,2021-12-09t21:30:00.000,2021-12-09t22:08:00.000,2021-12-09t22:08:00.000,2021-12-09t22:08:00.000,tlv,llbg,3,2021-12-09t22:35:00.000,2021-12-09t22:46:00.000,2021-12-09t22:47:00.000,2021-12-09t22:47:00.000,2021-12-09t22:47:00.000,turkish airlines,tk,thy,790,tk790,thy790,,,,,,,12.0,,
arrival,landed,dxb,omdb,3,,27.0,2021-12-09t20:55:00.000,2021-12-09t20:55:00.000,2021-12-09t21:22:00.000,2021-12-09t21:22:00.000,2021-12-09t21:22:00.000,tlv,llbg,,2021-12-09t22:45:00.000,2021-12-09t22:37:00.000,2021-12-09t22:42:00.000,2021-12-09t22:42:00.000,2021-12-09t22:42:00.000,emirates,ek,uae,2367,ek2367,uae2367,flydubai,fz,fdb,1627,fz1627,fdb1627,,,
arrival,landed,dxb,omdb,3,,27.0,2021-12-09t20:55:00.000,2021-12-09t20:55:00.000,2021-12-09t21:22:00.000,2021-12-09t21:22:00.000,2021-12-09t21:22:00.000,tlv,llbg,,2021-12-09t22:45:00.000,2021-12-09t22:37:00.000,2021-12-09t22:42:00.000,2021-12-09t22:42:00.000,2021-12-09t22:42:00.000,flydubai,fz,fdb,1627,fz1627,fdb1627,,,,,,,,,
arrival,landed,mad,lemd,4s,813,15.0,2021-12-09t17:00:00.000,2021-12-09t17:00:00.000,2021-12-09t17:15:00.000,2021-12-09t17:15:00.000,2021-12-09t17:15:00.000,tlv,llbg,3,2021-12-09t22:45:00.000,2021-12-09t22:28:00.000,2021-12-09t22:30:00.000,2021-12-09t22:30:00.000,2021-12-09t22:30:00.000,el al,ly,ely,8396,ly8396,ely8396,iberia,ib,ibe,3316,ib3316,ibe3316,,,
arrival,landed,mad,lemd,4s,813,15.0,2021-12-09t17:00:00.000,2021-12-09t17:00:00.000,2021-12-09t17:15:00.000,2021-12-09t17:15:00.000,2021-12-09t17:15:00.000,tlv,llbg,3,2021-12-09t22:45:00.000,2021-12-09t22:28:00.000,2021-12-09t22:30:00.000,2021-12-09t22:30:00.000,2021-12-09t22:30:00.000,iberia,ib,ibe,3316,ib3316,ibe3316,,,,,,,,,
arrival,landed,var,lbwn,,,17.0,2021-12-09t20:35:00.000,2021-12-09t20:35:00.000,2021-12-09t20:52:00.000,2021-12-09t20:52:00.000,2021-12-09t20:52:00.000,tlv,llbg,3,2021-12-09t22:50:00.000,2021-12-09t22:49:00.000,2021-12-09t22:49:00.000,2021-12-09t22:49:00.000,2021-12-09t22:49:00.000,israir airlines,6h,isr,712,6h712,isr712,,,,,,,,,
